openalex_id,doi,title,publication_year,publication_date,type,journal,authors,cited_by_count,is_open_access,oa_status,oa_url,primary_landing_page,primary_pdf_url,matched_queries,relevance_score,screening_status,abstract
https://openalex.org/W4393194497,10.1002/adma.202313860,Suppressing Ion Migration by Synergistic Engineering of Anion and Cation toward High‐Performance Inverted Perovskite Solar Cells and Modules,2024,2024-03-26,article,Advanced Materials,Zuolin Zhang; Mengjia Li; Ru Li; Xinmeng Zhuang; Chenglin Wang; Xueni Shang; Dongmei He; Jiangzhao Chen; Cong Chen,114,True,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202313860,https://doi.org/10.1002/adma.202313860,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202313860,psc_operational_stability,22.14,unscreened,"Abstract Ion migration‐induced intrinsic instability and large‐area fabrication pose a tough challenge for the commercial deployment of perovskite photovoltaics. Herein, an interface heterojunction and metal electrode stabilization strategy is developed by suppressing ion migration via managing lead‐based imperfections. After screening a series of cations and nonhalide anions, the ideal organic salt molecule dimethylammonium trifluoroacetate (DMATFA) consisting of dimethylammonium (DMA+) cation and trifluoroacetate (TFA−) anion is selected to manipulate the surface of perovskite films. DMA+ enables the conversion of active excess and/or unreacted PbI2 into stable new phase DMAPbI3, inhibiting photodecomposition of PbI2 and ion migration. Meanwhile, TFA− can suppress iodide ion migration through passivating undercoordinated Pb2+ and/or iodide vacancies. DMA+ and TFA− synergistically stabilize the heterojunction interface and silver electrode. The DMATFA‐treated inverted perovskite solar cells and modules achieve a maximum efficiency of 25.03% (certified 24.65%, 0.1 cm2) and 20.58% (63.74 cm2), respectively, which is the record efficiency ever reported for the devices based on vacuum flash evaporation technology. The DMATFA modification results in outstanding operational stability, as evidenced by maintaining 91% of its original efficiency after 1520 h of maximum power point continuous tracking."
https://openalex.org/W3041158875,10.21203/rs.3.rs-209220/v1,Pulsatile therapy for perovskite solar cells,2021,2021-02-16,preprint,Research Square,Mansoo Choi; Kiwan Jeong; Junseop Byeon; Jihun Jang; Namyoung Ahn,1,True,green,https://www.researchsquare.com/article/rs-209220/latest.pdf,https://doi.org/10.21203/rs.3.rs-209220/v1,https://www.researchsquare.com/article/rs-209220/latest.pdf,psc_light_soaking_recovery,22.01,unscreened,"Abstract Although photovoltaics employing hybrid perovskite halides have continuously been breaking world- records of power conversion efficiency (PCE) and expectations for their industrialization are rapidly rising, long-term stability issue that has greatly hampered the commercialization of perovskite solar cells has not been resolved yet. Ion instability and trapped charges were suggested as a fundamental reason for perovskite device degradation. Here, we report a pulsatile therapy relieving the accumulation of both trapped charges and ions in the perovskite solar cell device during the middle of maximum power point tracking (MPPT) for reviving the device and prolonging its device lifetime. In the technique, reverse biases are repeatedly applied for a very short time to eliminate the charges accumulated and re-distribute the ions migrated during power harvesting without any pause of operation. Intriguingly, the therapy is not only delaying irreversible degradation, but also, restoring the degraded power right after a short reverse bias. In-situ photoluminescence (PL) and photocurrent (PC) measurements for the working device were done while applying the pulsatile therapy for studying the underlying physics. Time evolving PL intensity and PC not only revealed the steady increase of PL intensity during the therapy indicating the reduction of non-radiative recombination, but also strikingly showed the restoration of degraded PL intensity and PC right after a short reverse bias suggesting the device healing. In the long-term test, we observed outstanding improvement of device stability and total harvesting power. A model considering trap-assisted recombination has also been developed to explain the efficacy of the therapy based on defect formation during MPPT operation and defect healing by the pulsatile therapy. The unique technique will open up new possibility to commercialize perovskite materials into a real market."
https://openalex.org/W4392382108,10.1038/s41586-024-07228-z,Dopant-additive synergism enhances perovskite solar modules,2024,2024-03-04,article,Nature,Bin Ding; Yong Ding; Jun Peng; Jan Romano‐deGea; Lindsey E. K. Frederiksen; Hiroyuki Kanda; Olga A. Syzgantseva; Maria A. Syzgantseva; Jean‐Nicolas Audinot; Jérôme Bour; Song Zhang; Tom Wirtz; Zhaofu Fei; Patrick Dörflinger; Naoyuki Shibayama; Yunjuan Niu; Sixia Hu; Shunlin Zhang; Farzaneh Fadaei‐Tirani; Yan Liu; Guan‐Jun Yang; Keith G. Brooks; Linhua Hu; Sachin Kinge; Vladimir Dyakonov; Xiaohong Zhang; Songyuan Dai; Paul J. Dyson; Mohammad Khaja Nazeeruddin,302,True,hybrid,https://www.nature.com/articles/s41586-024-07228-z.pdf,https://doi.org/10.1038/s41586-024-07228-z,https://www.nature.com/articles/s41586-024-07228-z.pdf,psc_operational_stability,22.0,unscreened,"Abstract Perovskite solar cells (PSCs) are among the most promising photovoltaic technologies owing to their exceptional optoelectronic properties 1,2 . However, the lower efficiency, poor stability and reproducibility issues of large-area PSCs compared with laboratory-scale PSCs are notable drawbacks that hinder their commercialization 3 . Here we report a synergistic dopant-additive combination strategy using methylammonium chloride (MACl) as the dopant and a Lewis-basic ionic-liquid additive, 1,3-bis(cyanomethyl)imidazolium chloride ([Bcmim]Cl). This strategy effectively inhibits the degradation of the perovskite precursor solution (PPS), suppresses the aggregation of MACl and results in phase-homogeneous and stable perovskite films with high crystallinity and fewer defects. This approach enabled the fabrication of perovskite solar modules (PSMs) that achieved a certified efficiency of 23.30% and ultimately stabilized at 22.97% over a 27.22-cm 2 aperture area, marking the highest certified PSM performance. Furthermore, the PSMs showed long-term operational stability, maintaining 94.66% of the initial efficiency after 1,000 h under continuous one-sun illumination at room temperature. The interaction between [Bcmim]Cl and MACl was extensively studied to unravel the mechanism leading to an enhancement of device properties. Our approach holds substantial promise for bridging the benchtop-to-rooftop gap and advancing the production and commercialization of large-area perovskite photovoltaics."
https://openalex.org/W4318263747,10.1126/science.add7331,Highly efficient p-i-n perovskite solar cells that endure temperature variations,2023,2023-01-26,article,Science,Guixiang Li; Zhenhuang Su; Laura Canil; Declan Hughes; Mahmoud H. Aldamasy; Janardan Dagar; Sergei Trofimov; Luyao Wang; Weiwei Zuo; José J. Jerónimo-Rendon; Mahdi Malekshahi Byranvand; Chenyue Wang; Rui Zhu; Zuhong Zhang; Feng Yang; Giuseppe Nasti; Boris Naydenov; Wing Chung Tsoi; Zhe Li; Xingyu Gao; Zhao‐Kui Wang; Yu Jia; Eva Unger; Michael Saliba; Meng Li; Antonio Abate,568,True,green,https://cronfa.swan.ac.uk/Record/cronfa62477/Download/62477__26444__eb1b921aa7ef44fd8aefd71b14400751.pdf,https://doi.org/10.1126/science.add7331,,psc_operational_stability,22.0,unscreened,"Daily temperature variations induce phase transitions and lattice strains in halide perovskites, challenging their stability in solar cells. We stabilized the perovskite black phase and improved solar cell performance using the ordered dipolar structure of β-poly(1,1-difluoroethylene) to control perovskite film crystallization and energy alignment. We demonstrated p-i-n perovskite solar cells with a record power conversion efficiency of 24.6% over 18 square millimeters and 23.1% over 1 square centimeter, which retained 96 and 88% of the efficiency after 1000 hours of 1-sun maximum power point tracking at 25° and 75°C, respectively. Devices under rapid thermal cycling between -60° and +80°C showed no sign of fatigue, demonstrating the impact of the ordered dipolar structure on the operational stability of perovskite solar cells."
https://openalex.org/W4321002470,10.1038/s41467-023-36229-1,One-stone-for-two-birds strategy to attain beyond 25% perovskite solar cells,2023,2023-02-15,article,Nature Communications,Tinghuan Yang; Lili Gao; Jing Lü; Chuang Ma; Yachao Du; Peijun Wang; Zicheng Ding; Shiqiang Wang; Peng Xu; Dongle Liu; Haojin Li; Xiaoming Chang; Junjie Fang; Wenming Tian; Yingguo Yang; Shengzhong Liu; Kui Zhao,329,True,gold,https://www.nature.com/articles/s41467-023-36229-1.pdf,https://doi.org/10.1038/s41467-023-36229-1,https://www.nature.com/articles/s41467-023-36229-1.pdf,psc_operational_stability,22.0,unscreened,"Even though the perovskite solar cell has been so popular for its skyrocketing power conversion efficiency, its further development is still roadblocked by its overall performance, in particular long-term stability, large-area fabrication and stable module efficiency. In essence, the soft component and ionic-electronic nature of metal halide perovskites usually chaperonage large number of anion vacancy defects that act as recombination centers to decrease both the photovoltaic efficiency and operational stability. Herein, we report a one-stone-for-two-birds strategy in which both anion-fixation and associated undercoordinated-Pb passivation are in situ achieved during crystallization by using a single amidino-based ligand, namely 3-amidinopyridine, for metal-halide perovskite to overcome above challenges. The resultant devices attain a power conversion efficiency as high as 25.3% (certified at 24.8%) with substantially improved stability. Moreover, the device without encapsulation retained 92% of its initial efficiency after 5000 h exposure in ambient and the device with encapsulation retained 95% of its initial efficiency after >500 h working at the maximum power point under continuous light irradiation in ambient. It is expected this one-stone-for-two-birds strategy will benefit large-area fabrication that desires for simplicity."
https://openalex.org/W4408124065,10.1002/adma.202500708,Minimizing Buried Interface Energy Losses with Post‐Assembled Chelating Molecular Bridges for High‐Performance and Stable Inverted Perovskite Solar Cells,2025,2025-03-03,article,Advanced Materials,Bo Yu; Kai Wang; Yapeng Sun; Huangzhong Yu,143,False,closed,,https://doi.org/10.1002/adma.202500708,,psc_operational_stability,21.43,unscreened,"Self-assembled monolayers (SAMs) as hole-collecting materials have made remarkable progress in inverted perovskite solar cells (PSCs). However, the incomplete coverage of SAMs and the non-intimate interface contact between perovskite/SAMs usually cause inferior interface characteristics and significant energy losses at the heterojunction interface. Herein, a post-assembled chelating molecular bridge strategy using 5-(9H-carbazol-9-yl)isophthalicacid (CB-PA) is developed to modify the perovskite/SAMs buried interface. It is found that CB-PA can be chemically coupled with MeO-2PACz through π-π stacking between carbazole groups, and chelate with perovskite by forming double C═O···Pb bonds, thus constructing a bridge-connected interface to promote carrier extraction. Simultaneously, the post-assembled CB-PA can fill the voids of MeO-2PACz to form dense hybrid SAMs, resulting in uniform surface potential and improved interface contact. Moreover, CB-PA treatment also tends to induce the oriented crystallization of perovskite films, passivate interface defects, and release lattice stress at the buried interface. Consequently, the CB-PA-based inverted PSCs achieve a champion efficiency of 25.27% with superior operational stability, retaining ≈94% of their initial efficiency after maximum power point (MPP) tracking (65 °C) for 1000 h with ISOS-L-2I protocol. This work provides an innovative strategy to address the buried interface challenges for high-performance inverted PSCs."
https://openalex.org/W4413831920,10.1038/s41467-025-63176-w,Photo-homogenization assisted segregation easing technique (PHASET) for highly efficient and stable wide-bandgap perovskite solar cells,2025,2025-08-29,article,Nature Communications,Liming Du; Fangfang Cao; Rui Meng; Yueying Zhang; Junchuan Zhang; Zhiyu Gao; Cong Chen; Can Li; Dewei Zhao; Jichun Ye; Zhen Li; Chuanxiao Xiao,34,True,gold,https://www.nature.com/articles/s41467-025-63176-w.pdf,https://doi.org/10.1038/s41467-025-63176-w,https://www.nature.com/articles/s41467-025-63176-w.pdf,psc_light_soaking_recovery,21.34,unscreened,"Wide-bandgap (WBG) perovskite solar cells (PSCs) can exceed the Shockley–Queisser limit in tandem solar cells (TSCs), but phase segregation under continuous illumination limits their stability. Using in-situ microscopic characterizations, we investigate the dynamics of photon-induced phase segregation. Initial light soaking drives iodide diffusion into a metastable state, but continued redistribution increases the phase separation energy barrier, resulting in a more stable, segregation-resistant state. Inspired by stabilization methods in silicon photovoltaics, we develop the Photo-Homogenization Assisted Segregation Easing Technique (PHASET), which combines light soaking with 2-ThEABr surface passivation to suppress halide segregation. PHASET enhances efficiency and stability, enabling an efficiency of 20.23% for 1.79 eV WBG-PSCs, with 97% of the initial efficiency retained after 1200 hours of continuous illumination. Integration with a 1.25 eV narrow-bandgap subcell results in a two-terminal all-perovskite TSC with 28.64% efficiency, retaining 77% of its initial performance after 1200 hours of maximum power point tracking. Wide-bandgap perovskite solar cells often suffer from phase segregation under continuous illumination. Here, authors combine light soaking with small-molecule surface passivation to suppress halide segregation, achieving efficiency of 28.64% in stable two-terminal all-perovskite tandem solar cells."
https://openalex.org/W4385723238,10.1002/aenm.202301607,One‐Step Construction of a Perovskite/TiO2 Heterojunction toward Highly Stable Inverted All‐Layer‐Inorganic CsPbI2Br Perovskite Solar Cells with 17.1% Efficiency,2023,2023-08-09,article,Advanced Energy Materials,Xingyu Pu; Qi Cao; Jie Su; Jiabao Yang; Tong Wang; Yixin Zhang; Hui Chen; Xilai He; Xingyuan Chen; Xuanhua Li,34,False,closed,,https://doi.org/10.1002/aenm.202301607,,psc_operational_stability,21.34,unscreened,"Abstract All‐layer‐inorganic perovskite solar cells (PSCs) are prized for their remarkable thermal stability and low cost. However, “imperfect contact” at the perovskite heterojunction hinders charge transport and causes photochemical deterioration, restricting photovoltaic performance, and operational stability. Herein, an efficient perovskite/TiO2 heterojunction is constructed, produced by adding TiO2 to an antisolvent to concurrently form a CsPbI2Br perovskite layer and a top TiO2 electron transport layer in one step, which significantly improves the interfacial contact and thus facilitates charge transport at the heterojunction. The resultant inverted all‐layer‐inorganic PSCs exhibit a superior efficiency of 17.1%. Moreover, given the high‐quality perovskite/TiO2 heterojunction and low interface defects, the encapsulated PSCs retain 91% or 92% of their initial efficiency for 1000 h under maximum power point tracking or damp‐heat conditions (85 °C and 85% relative humidity), respectively. Surprisingly, the unencapsulated PSCs maintain an initial efficiency of 86% during aging, even at 200 °C for 200 h."
https://openalex.org/W4281677085,10.1021/acsami.2c05241,Critical Role of Perovskite Film Stoichiometry in Determining Solar Cell Operational Stability: a Study on the Effects of Volatile A-Cation Additives,2022,2022-06-10,article,ACS Applied Materials & Interfaces,Wenya Song; Xin Zhang; Stijn Lammar; Weiming Qiu; Yinghuan Kuang; Bart Ruttens; Jan D’Haen; I. Vaesen; Thierry Conard; Yaser Abdulraheem; Tom Aernouts; Yiqiang Zhan; Jef Poortmans,27,False,closed,,https://doi.org/10.1021/acsami.2c05241,,psc_operational_stability,21.27,unscreened,"Volatile A-cation halide (AX) additives such as formamidinium chloride and methylammonium chloride have been widely employed for high-efficiency perovskite solar cells (PSCs). However, it remains unstudied how they influence the perovskite film stoichiometry and the solar cell performance and operational stability. Hereby, our work shows that over annealing of formamidinium chloride-containing perovskite films leads to a Pb-rich surface, resulting in a high initial efficiency, which however decays during maximum power point tracking (MPPT). On the contrary, perovskite films obtained by a shorter annealing time at the same temperature provide good stability during MPPT but a lower initial efficiency. Thus, we deduce that an optimal annealing is vital for both high efficiency and operational stability, which is then confirmed in the case where methylammonium chloride additive is used. With optimized perovskite annealing conditions, we demonstrate efficient and stable p-i-n PSCs that show a best power conversion efficiency of 20.7% and remain 90% of the initial performance after a 200 h MPPT at 60 °C under simulated 1 sun illumination with high UV content. Our work presents a comprehensive understanding on how volatile AX impacts perovskite film stoichiometry and its correlation to the device performance and operational stability, providing a new guideline for fabricating high-efficiency and operationally stable PSCs."
https://openalex.org/W4411571951,10.1002/aenm.202502057,Minimizing Redox‐Reactivity to Improve the Stability of Perovskite/Silicon Tandem Solar Cells,2025,2025-06-22,article,Advanced Energy Materials,Yu‐Chen Wang; Hong‐Qiang Du; Guo Chang; Jungan Wang; Qi‐Bo Yuan; Zhiwen Yin; Yu‐Qi Lan; Aoshuo Tian; Yu‐Song Xiao; Wei Jiang; Xinjun Yang; Yi‐Xiang Gao; Jie Yang; Xinyu Zhang; Tao Zeng; Yunxia Chen; Wangnan Li; Wangnan Li; Mathias Uller Rothmann; Menglei Xu; Yi‐Bing Cheng; Wei Li; Wei Li,13,True,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202502057,https://doi.org/10.1002/aenm.202502057,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aenm.202502057,psc_stability_mppt,21.13,unscreened,"Abstract Perovskite/silicon tandem solar cells have shown great promise as a next‐generation photovoltaic technology. However, the instability of perovskite significantly lags behind its remarkable progress in power conversion efficiencies (PCE). It mainly results from the halide phase segregation due to the redox reactions at the grain boundaries (GBs) in perovskites. Therefore, reducing GB density is the most straightforward way to reduce the redox‐active site and improve its long‐term stability. Herein, GB density of the perovskite is controlled by nucleation and growth kinetics through comparison of two different perovskite fabrication methods, one‐step and hybrid two‐step method. It is found that the hybrid two‐step method exhibits a much slower nucleation and crystallization rate than the one‐step method. It significantly reduces the GB density, decreases the possibility of I− oxidation and Pb2+ reduction, and eliminates phase segregation. Therefore, perovskite solar cells (PSCs) and perovskite/silicon tandem solar cells fabricated by the hybrid two‐step method retain at 95% and 83% of initial PCEs after 1000 and 500 h of maximum power point tracking (MPPT) at room temperature in nitrogen (N2), respectively, which is ≈10 and 6 times longer than the one prepared by one‐step method."
https://openalex.org/W4318946799,10.1002/adma.202211545,25.24%‐Efficiency FACsPbI 3 Perovskite Solar Cells Enabled by Intermolecular Esterification Reaction of DL‐Carnitine Hydrochloride,2023,2023-02-02,article,Advanced Materials,Lu Yang; Hui Zhou; Yuwei Duan; Meizi Wu; Kun He; Yong Li; Dongfang Xu; Hong Zou; Shao-Ming Yang; Zhimin Fang; Shengzhong Liu; Zhike Liu,212,True,bronze,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202211545,https://doi.org/10.1002/adma.202211545,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/adma.202211545,psc_operational_stability,21.12,unscreened,"Abstract Judicious tailoring of the interface between the SnO 2 electron‐transport layer and the perovskite buried surface plays a pivotal role in obtaining highly efficient and stable perovskite solar cells (PSCs). Herein, a DL‐carnitine hydrochloride (DL) is incorporated into the perovskite/SnO 2 interface to suppress the defect‐states density. A DL‐dimer is obtained at the interface by an intermolecular esterification reaction. For the SnO 2 film, the Cl − in the DL‐dimer can passivate oxygen vacancies (V O ) through electrostatic coupling, while the N in the DL‐dimer can coordinate with the Sn 4+ to passivate Sn‐related defects. For the perovskite film, the DL‐dimer can passivate FA + defects via hydrogen bonding and Pb‐related defects more efficiently than the DL monomer. Upon DL‐dimer modification, the interfacial defects are effectively passivated and the quality of the resultant perovskite film is improved. As a result, the DL‐treated device achieves a gratifying open‐circuit voltage ( V OC ) of 1.20 V and a champion power conversion efficiency (PCE) of 25.24%, which is a record value among all the reported FACsPbI 3 PSCs to date. In addition, the unencapsulated devices exhibit a charming stability, sustaining 99.20% and 90.00% of their initial PCEs after aging in air for 1200 h and continuously operating at the maximum power point tracking for 500 h, respectively."
https://openalex.org/W4414023715,10.1021/acsenergylett.5c01995,Redox Shuttle-Stabilized Tin–Lead Perovskites for All-Perovskite Tandem Solar Cells,2025,2025-09-04,article,ACS Energy Letters,Chengjian Yuan; Mingqian Chen; Deng Wang; Jie Zeng; Jiarong Wang; Xiaofeng Huang; Kai-kai Liu; Tao Shen; Xia Lei; Ziyao Yue; Yiran Hao; Sai‐Wing Tsang; Qin Hu; Baomin Xu; Alex K.‐Y. Jen,8,True,hybrid,https://doi.org/10.1021/acsenergylett.5c01995,https://doi.org/10.1021/acsenergylett.5c01995,,psc_stability_mppt,21.08,unscreened,"Tin–lead (Sn–Pb) mixed perovskite solar cells (PSCs) emerge as essential subcells for all-perovskite tandem devices. However, their efficiency and stability are compromised by the facile oxidation of Sn 2+ to Sn 4+ and substantial defect density. In this work, we introduced tris(2-carboxyethyl) phosphine (TCEP) as a redox shuttle to accelerate the redox-reaction-enabled self-healing of Sn–Pb perovskite to recover its original state under illumination. Meanwhile, TCEP can regulate the crystallization kinetics due to the coordination interaction with metal cations, markedly enhancing the film quality. Benefiting from the multifunctionality of TCEP, the champion single-junction Sn–Pb PSC delivers an improved power conversion efficiency (PCE) of 23.86% while maintaining 90% of its initial PCE after 563 h of maximum power point tracking (MPPT) under illumination. Moreover, the all-perovskite tandem cell with TCEP exhibits a champion PCE of 28.86% and retains 80% of its initial PCE after 1000 h under continuous illumination."
https://openalex.org/W4415988330,10.1038/s41566-025-01791-1,Stabilizing high-efficiency perovskite solar cells via strategic interfacial contact engineering,2025,2025-11-07,article,Nature Photonics,Guixiang Li; Zuhong Zhang; Benjamin Agyei‐Tuffour; Luyan Wu; Thomas W. Gries; Karunanantharajah Prashanthan; Lennart Frohloff; Artem Musiienko; Jinzhao Li; Rui Zhu; Lucy J. F. Hart; Luyao Wang; Zhe Li; Bo Hou; Norbert Koch; Michele Saba; Piers R. F. Barnes; Jenny Nelson; Paul J. Dyson; Mohammad Khaja Nazeeruddin; Meng Li; Antonio Abate,101,True,hybrid,https://www.nature.com/articles/s41566-025-01791-1.pdf,https://doi.org/10.1038/s41566-025-01791-1,https://www.nature.com/articles/s41566-025-01791-1.pdf,psc_operational_stability;psc_stability_mppt,21.01,unscreened,"Abstract Surface passivation in perovskite solar cells can enhance device efficiency, yet incomplete interfacial functionality poses challenges to long-term reliability. Here we present a strategic interfacial engineering approach using sodium heptafluorobutyrate to fully functionalize the perovskite surface. Sodium heptafluorobutyrate acts as an ion shield that tunes the perovskite surface work function and increases the defect formation energy, resulting in an improved interface with the electron transport layer that minimizes recombination and boosts electron extraction under operation. We find that a sodium-heptafluorobutyrate-functionalized perovskite surface promotes a uniform, compact C 60 layer that effectively blocks ion diffusion and stabilizes the device stack. This approach allows p–i–n perovskite solar cells to achieve a record power conversion efficiency (PCE) of 27.02% (certified 26.96% with a maximum-power-point-tracking PCE of 26.61%). Devices with an active area of 1 cm 2 deliver a PCE of 25.95%. Perovskite solar cells retain 100% of their initial efficiency following 1,200 h of continuous 1-sun illumination at the maximum power point. Devices also demonstrate exceptional thermal stability, retaining 92% of the initial PCE when ageing at 85 °C for 1,800 h and 94% after 200 thermal cycles between –40 °C and +85 °C."
https://openalex.org/W4387222526,10.1038/s41467-023-41853-y,Inhibition of defect-induced α-to-δ phase transition for efficient and stable formamidinium perovskite solar cells,2023,2023-09-30,article,Nature Communications,Tian Chen; Jiangsheng Xie; Bin Wen; Qixin Yin; Ruohao Lin; Shengcai Zhu; Pingqi Gao,100,True,gold,https://www.nature.com/articles/s41467-023-41853-y.pdf,https://doi.org/10.1038/s41467-023-41853-y,https://www.nature.com/articles/s41467-023-41853-y.pdf,psc_operational_stability,21.0,unscreened,"Defects passivation is widely devoted to improving the performance of formamidinium lead triiodide perovskite solar cells; however, the effect of various defects on the α-phase stability is still unclear. Here, using density functional theory, we first reveal the degradation pathway of the formamidinium lead triiodide perovskite from α to δ phase and investigate the effect of various defects on the energy barrier of phase transition. The simulation results predict that iodine vacancies are most likely to trigger the degradation, since they obviously reduce the energy barrier of α-to-δ phase transition and have the lowest formation energies at the perovskite surface. A water-insoluble lead oxalate compact layer is introduced on the perovskite surface to largely suppress the α-phase collapse through hindering the iodine migration and volatilization. Furthermore, this strategy largely reduces the interfacial nonradiative recombination and boosts the efficiency of the solar cells to 25.39% (certified 24.92%). Unpackaged device can maintain 92% of its initial efficiency after operation at maximum power point under simulated air mass 1.5 G irradiation for 550 h."
https://openalex.org/W3179866831,10.1126/sciadv.abg0633,Efficient and stable inverted perovskite solar cells with very high fill factors via incorporation of star-shaped polymer,2021,2021-07-07,article,Science Advances,Qi Cao; Yongjiang Li; Hong Zhang; Jiabao Yang; Jian Han; Ting Xu; Shuangjie Wang; Zishuai Wang; Bingyu Gao; Junsong Zhao; Xiaoqiang Li; Xiaoyan Ma; Xiaoyan Ma; Shaik M. Zakeeruddin; Wei E. I. Sha; Xuanhua Li; Xuanhua Li; Michaël Grätzel,323,True,gold,https://www.science.org/doi/pdf/10.1126/sciadv.abg0633?download=true,https://doi.org/10.1126/sciadv.abg0633,https://www.science.org/doi/pdf/10.1126/sciadv.abg0633?download=true,psc_operational_stability,21.0,unscreened,"Stabilizing high-efficiency perovskite solar cells (PSCs) at operating conditions remains an unresolved issue hampering its large-scale commercial deployment. Here, we report a star-shaped polymer to improve charge transport and inhibit ion migration at the perovskite interface. The incorporation of multiple chemical anchor sites in the star-shaped polymer branches strongly controls the crystallization of perovskite film with lower trap density and higher carrier mobility and thus inhibits the nonradiative recombination and reduces the charge-transport loss. Consequently, the modified inverted PSCs show an optimal power conversion efficiency of 22.1% and a very high fill factor (FF) of 0.862, corresponding to 95.4% of the Shockley-Queisser limited FF (0.904) of PSCs with a 1.59-eV bandgap. The modified devices exhibit excellent long-term operational and thermal stability at the maximum power point for 1000 hours at 45°C under continuous one-sun illumination without any significant loss of efficiency."
https://openalex.org/W3121493867,10.1021/acs.jpclett.0c03566,Efficient and Stable Perovskite Solar Cells Enabled by Dicarboxylic Acid-Supported Perovskite Crystallization,2021,2021-01-20,article,The Journal of Physical Chemistry Letters,Ahmed Esmail Shalan; Erdi Akman; Faranak Sadegh; Seçkin Akın,84,True,green,https://hdl.handle.net/11492/4909,https://doi.org/10.1021/acs.jpclett.0c03566,,psc_operational_stability,20.84,unscreened,"Defect states at surfaces and grain boundaries as well as poor anchoring of perovskite grains hinder the charge transport ability by acting as nonradiative recombination centers, thus resulting in undesirable phenomena such as low efficiency, poor stability, and hysteresis in perovskite solar cells (PSCs). Herein, a linear dicarboxylic acid-based passivation molecule, namely, glutaric acid (GA), is introduced by a facile antisolvent additive engineering (AAE) strategy to concurrently improve the efficiency and long-term stability of the ensuing PSCs. Thanks to the two-sided carboxyl (−COOH) groups, the strong interactions between GA and under-coordinated Pb 2+ sites induce the crystal growth, improve the electronic properties, and minimize the charge recombination. Ultimately, champion-stabilized efficiency approaching 22% is achieved with negligible hysteresis for GA-assisted devices. In addition to the enhanced moisture stability of the devices, considerable operational stability is achieved after 2400 h of aging under continuous illumination at maximum power point (MPP) tracking."
https://openalex.org/W4403393204,10.1038/s41586-024-08161-x,Strain regulation retards natural operation decay of perovskite solar cells,2024,2024-10-14,article,Nature,Yunxiu Shen; Tiankai Zhang; Guiying Xu; Julian A. Steele; Xiankai Chen; Weijie Chen; Guanhaojie Zheng; Jiajia Li; Boyu Guo; Heyi Yang; Yeyong Wu; Xia Lin; Thamraa Alshahrani; Wan‐Jian Yin; Jian Zhu; Feng Wang; Aram Amassian; Xingyu Gao; Xiaohong Zhang; Feng Gao; Yaowen Li; Yongfang Li; Yongfang Li; Yongfang Li,161,True,hybrid,https://www.nature.com/articles/s41586-024-08161-x.pdf,https://doi.org/10.1038/s41586-024-08161-x,https://www.nature.com/articles/s41586-024-08161-x.pdf,psc_operational_stability,20.61,unscreened,"Abstract Perovskite solar cells (pero-SCs) have undergone rapid development in the past decade. However, there is still a lack of systematic studies investigating whether the empirical rules of working lifetime assessment used for silicon solar cells can be applied to pero-SCs. It is believed that pero-SCs show enhanced stability under day/night cycling owing to the reported self-healing effect in the dark 1,2 . Here we find that the degradation of highly efficient FAPbI 3 pero-SCs is much faster under a natural day/night cycling mode, bringing into question the widely accepted approach to estimate the operational lifetime of pero-SCs based on continuous-mode testing. We reveal the key factor to be the lattice strain caused by thermal expansion and shrinking of the perovskite during operation, an effect that gradually relaxes under the continuous-illumination mode but cycles synchronously under the cycling mode 3,4 . The periodic lattice strain under the cycling mode results in deep trap accumulation and chemical degradation during operation, decreasing the ion-migration potential and hence the device lifetime 5 . We introduce phenylselenenyl chloride to regulate the perovskite lattice strain during day/night cycling, achieving a certified efficiency of 26.3 per cent and a 10-fold improvement in the time required to reach 80% of peak efficiency ( T 80 ) under the cycling mode after the modification."
