sample_id,initial,final,global_max,global_min,peak_time,valley_time,net_change,total_variation,area,positive_fraction,negative_fraction,max_positive_slope,max_negative_slope,median_positive_slope,median_negative_slope,segment_count,max_to_next_min,min_to_next_max,recovery_amplitude,recovery_ratio,pre_peak_slope,immediate_post_peak_slope,late_time_slope,pre_valley_slope,post_valley_slope,largest_slope_reversal,slope_sign_reversals,time_between_strongest_reversals,seg1_duration,seg1_ordinary_slope,seg1_theil_sen_slope,seg1_start_value,seg1_end_value,seg1_amplitude_change,seg1_normalized_amplitude_change,seg1_local_variance,seg1_raw_point_count,seg2_duration,seg2_ordinary_slope,seg2_theil_sen_slope,seg2_start_value,seg2_end_value,seg2_amplitude_change,seg2_normalized_amplitude_change,seg2_local_variance,seg2_raw_point_count,seg3_duration,seg3_ordinary_slope,seg3_theil_sen_slope,seg3_start_value,seg3_end_value,seg3_amplitude_change,seg3_normalized_amplitude_change,seg3_local_variance,seg3_raw_point_count,seg4_duration,seg4_ordinary_slope,seg4_theil_sen_slope,seg4_start_value,seg4_end_value,seg4_amplitude_change,seg4_normalized_amplitude_change,seg4_local_variance,seg4_raw_point_count
S0005,1.0,0.8494901752885539,1.0,0.8494901752885539,0.0,1.0,-0.15050982471144614,0.1766854464003932,0.9123461089495125,0.23529411764705882,0.6470588235294118,0.0621671015112507,-0.8703394211574933,0.062167101511248796,-0.18650130453374805,4.0,0.15050982471144614,0.0,0.006543905422236818,0.04347826086956541,,-0.8703394211574933,-0.2735352466494979,-0.09623126672289296,,0.0,0.0,,0.2105263157894737,-0.3514832277751412,-0.38854438444530914,1.0,0.9182011822220402,-0.08179881777795983,-0.5434782608695651,0.0011205272689172104,3.0,0.36842105263157904,-0.017762029003214067,-0.012951479481510144,0.9214731349331585,0.908385324088685,-0.013087810844473524,-0.08695652173913009,1.538940715670526e-05,8.0,0.1578947368421052,-0.018650130453374606,-0.010361183585208123,0.8952975132442114,0.892025560533093,-0.0032719527111183533,-0.021739130434782337,7.360151248858885e-06,4.0,0.10526315789473661,-0.37300260906749827,-0.3730026090674984,0.8887536078219747,0.8494901752885539,-0.039263432533420795,-0.26086956521739174,0.00025931522783859107,3.0
S0006,1.0,0.9382370692660736,1.0,0.9382370692660736,0.0,0.8947368421052634,-0.06176293073392636,0.06176293073392636,0.9629593504047229,0.0,0.7368421052631579,0.0,-0.18528879220177855,0.0,-0.06176293073392641,4.0,0.06176293073392636,0.0,0.0,0.0,,-0.061762930733926184,-0.03705775844035581,-0.06259153558381396,0.0,0.0,0.0,,0.15789473684210523,-0.08029180995410393,-0.07205675252291394,1.0,0.986997277740226,-0.013002722259773947,-0.2105263157894733,2.311514654597156e-05,4.0,0.15789473684210523,-0.08029180995410434,-0.07205675252291499,0.9772452360453956,0.9642425137856216,-0.013002722259773947,-0.2105263157894733,2.311514654597165e-05,4.0,0.3157894736842107,-0.033087284321746416,-0.03088146536696346,0.9609918332206782,0.9512397915258476,-0.009752041694830571,-0.15789473684210678,1.3370393803850822e-05,7.0,0.21052631578947367,-0.049410344587141025,-0.05404256439218544,0.9479891109609041,0.9382370692660736,-0.00975204169483046,-0.15789473684210498,1.6907078616482088e-05,5.0
S0007,1.0,0.7164252569463039,1.0288381094630876,0.7164252569463039,0.13333333333333325,1.0,-0.2835747430536961,0.34125096197987137,0.9056352973680071,0.13333333333333333,0.8666666666666667,0.2883810946308778,-0.6488574629194733,0.2162858209731574,-0.3604763682885965,4.0,0.31241285251678375,0.0,0.028838109463087624,0.09230769230769197,0.21628582097315732,-0.2883810946308773,-0.44699069667786,-0.3085253622705342,,0.0,0.0,,0.3333333333333333,-0.08445446342761462,-0.09612703154362637,1.0,0.9759682421140934,-0.024031757885906613,-0.07692307692307747,0.00027528710117805485,6.0,0.13333333333333336,-0.39652400511745667,-0.3965240051174567,0.9567428358053683,0.9038729684563741,-0.05286986734899424,-0.16923076923076943,0.0004671538686657896,3.0,0.20000000000000018,-0.36047636828859625,-0.36047636828859625,0.8798412105704676,0.8077459369127483,-0.07209527365771928,-0.23076923076923064,0.0007219067338585319,4.0,0.1333333333333333,-0.5046669156040354,-0.5046669156040355,0.7837141790268419,0.7164252569463039,-0.06728892208053805,-0.21538461538461542,0.0007751674084454293,3.0
S0008,1.0,1.067687878357772,1.0989284375998203,1.0,0.33333333333333326,0.0,0.0676878783577719,0.14058251658921805,1.0810518953668702,0.26666666666666666,0.4,1.1715209715768193,-0.15620279621024416,0.15620279621024252,-0.07810139810512041,3.0,0.036447319115723076,0.09892843759982028,0.09892843759982028,1.0,0.2320727257980748,0.0,0.007810139810512041,,0.0004594199888537861,0.0,0.0,,0.13333333333333333,0.7029125829460919,0.7029125829460919,1.0,1.0937216777261456,0.09372167772614559,0.9473684210526322,0.0016808415996907918,3.0,0.39999999999999997,-0.011157342586445775,0.0,1.0937216777261456,1.088514917852471,-0.005206759873674693,-0.05263157894736783,1.1065448319228126e-05,7.0,0.33333333333333337,-0.031240559242048153,-0.031240559242048157,1.0781013981051213,1.067687878357772,-0.010413519747349387,-0.10526315789473566,2.409808745076347e-05,6.0,,,,,,,,,
S0013,1.0,0.9796254368431243,1.0,0.9796254368431243,0.0,0.7142857142857141,-0.02037456315687569,0.02037456315687569,0.9861744035721202,0.0,0.2857142857142857,0.0,-0.07131097104906656,0.0,-0.07131097104906503,4.0,0.02037456315687569,0.0,0.0,0.0,,-0.07131097104906334,0.0,-0.021393291314719606,1.207943261119673e-30,0.0,0.0,,0.1428571428571429,-0.07131097104906411,-0.07131097104906411,1.0,0.9898127184215623,-0.010187281578437735,-0.49999999999999456,1.7296784326396136e-05,3.0,0.21428571428571427,0.0,0.0,0.9898127184215623,0.9898127184215623,0.0,0.0,0.0,4.0,0.14285714285714302,0.0,0.0,0.9847190776323432,0.9847190776323432,0.0,0.0,0.0,3.0,0.2857142857142859,1.207943261119673e-30,0.0,0.9796254368431243,0.9796254368431243,0.0,0.0,1.232595164407831e-32,5.0
S0014,1.0,0.8828462618479642,1.0,0.8828462618479642,0.0,1.0,-0.11715373815203578,0.11715373815203578,0.92741561875363,0.0,0.9285714285714286,0.0,-0.21393291314719645,0.0,-0.14262194209813,4.0,0.11715373815203578,0.0,0.0,0.0,,-0.21393291314719465,-0.071310971049065,-0.10925859492874652,,0.0,0.0,,0.14285714285714285,-0.21393291314719554,-0.21393291314719554,1.0,0.9694381552646864,-0.030561844735313648,-0.260869565217391,0.00015567105893756977,3.0,0.2142857142857144,-0.12122865078341123,-0.13073678025661958,0.9541572328970296,0.9286890289509347,-0.025468203946094836,-0.21739130434782694,9.567283830538213e-05,4.0,0.21428571428571452,-0.06417987394415886,-0.07131097104906355,0.9185017473724968,0.9032208250048399,-0.01528092236765688,-0.13043478260869598,3.080989708139457e-05,4.0,0.2142857142857142,-0.07131097104906513,-0.07131097104906498,0.898127184215621,0.8828462618479642,-0.015280922367656768,-0.13043478260869504,3.2431470611993604e-05,4.0
S0015,1.0,0.5843209733418633,1.0,0.5843209733418633,0.0,1.0,-0.4156790266581367,0.4284691505553102,0.6757703592066534,0.04,0.72,0.15987654871466847,-1.9185185845760202,0.15987654871466847,-0.31975309742933694,4.0,0.4156790266581367,0.0,0.006395061948586744,0.015384615384615446,,-1.9185185845760202,-0.027407408351086057,-0.34238177817048887,,0.0,0.0,,0.11999999999999995,-1.2790123897173444,-1.2790123897173413,1.0,0.8465185132339187,-0.1534814867660813,-0.36923076923076936,0.0034353326554059874,4.0,0.08000000000000002,-0.9592592922880087,-0.9592592922880087,0.8209382654395719,0.7441975220565312,-0.07674074338304071,-0.18461538461538482,0.0009815236158302843,3.0,0.16000000000000003,-0.41567902665813694,-0.31975309742933644,0.705827150365011,0.635481468930557,-0.07034568143445397,-0.16923076923076938,0.0005823706787259686,5.0,0.52,-0.05059829234046632,-0.043602695104000284,0.6226913450333836,0.5843209733418633,-0.038370371691520355,-0.09230769230769241,8.680140820267796e-05,14.0
S0016,1.0,0.9752123451473669,1.0123938274263165,0.9690154314342087,0.56,0.92,-0.024787654852633123,0.11154444683684872,0.9863667898310517,0.28,0.36,0.15492284282896426,-0.30984568565791687,0.1549228428289556,-0.1549228428289587,5.0,0.0433783959921078,0.006196913713158225,0.037181482278949574,0.8571428571428579,0.047030148715933036,-0.1549228428289587,-0.01770546775188065,-0.0009430086085241245,0.07746142141447789,0.0,0.0,,0.27999999999999997,-0.05717390628211537,0.0,1.0,0.9814092588605251,-0.018590741139474898,-0.4285714285714315,7.140323450986219e-05,8.0,0.08000000000000002,0.07746142141447361,0.07746142141447364,0.9876061725736835,0.9938030862868414,0.006196913713157892,0.14285714285713444,8.533719904072074e-06,3.0,0.07999999999999985,-0.15492284282895452,-0.15492284282895455,0.9938030862868414,0.9814092588605251,-0.01239382742631634,-0.2857142857142817,2.560115971221852e-05,3.0,0.19999999999999996,-0.01770546775188065,0.0,0.9752123451473669,0.9752123451473669,0.0,0.0,8.533719904072993e-06,6.0
S0017,1.0,0.9692062575987743,1.0,0.9692062575987743,0.0,1.0,-0.030793742401225677,0.030793742401225677,0.988298377887534,0.0,0.2,0.0,-0.153968712006139,0.0,-0.1539687120061277,4.0,0.030793742401225677,0.0,0.0,0.0,,0.0,-0.07918390903172248,-0.023161105395793875,,0.0,0.0,,0.07999999999999992,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.20000000000000007,0.0,0.0,0.993841251519755,0.993841251519755,0.0,0.0,0.0,6.0,0.43999999999999984,-2.962969145211134e-31,0.0,0.9876825030395094,0.9876825030395094,0.0,0.0,1.232595164407831e-32,12.0,0.16000000000000014,-0.061587484802452165,-0.06415363000255407,0.9815237545592648,0.9692062575987743,-0.012317496960490448,-0.4000000000000058,1.5172073137169145e-05,5.0
S0020,1.0,0.6985991734105856,1.0,0.6985991734105856,0.0,1.0,-0.30140082658941436,0.30140082658941436,0.7967779384277942,0.0,1.0,0.0,-1.1443014433225274,0.0,-0.2043395434504508,4.0,0.30140082658941436,0.0,0.0,0.0,,-0.3269432695207168,-0.1307773078082881,-0.27105039440045053,,0.0,0.0,,0.12499999999999993,-0.7356223564216217,-0.7356223564216218,1.0,0.9080472054472973,-0.09195279455270267,-0.3050847457627118,0.0015542008245417133,3.0,0.18750000000000003,-0.32694326952072034,-0.3269432695207204,0.862070808170946,0.8007689451358109,-0.061301863035135074,-0.2033898305084744,0.0005284572766282208,4.0,0.2499999999999999,-0.1716452164983786,-0.16347163476036092,0.7854434793770271,0.7445755706869369,-0.04086790869009016,-0.1355932203389833,0.000235913766949093,5.0,0.2500000000000001,-0.13895088954630624,-0.1396320213578079,0.7343585935144145,0.6985991734105856,-0.03575942010382882,-0.11864406779661016,0.00015240446891401558,5.0
