curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_f25d13db2a,lab/data_all/x_time_day/10.1002_adfm.201705545/Fig11_B_stability_performance_curve/accepted/10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.1__Series_1.csv,10.1002/adfm.201705545,Fig11_B_stability_performance_curve,10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.1__Series_1,Time,(Day),Normalised PCE,,24.0,1060.6247099479856,58,27,0.8972813472035234,606e4264f60a6ae0f7254a57dc4df2d005e8e70e9bf04c0dd4c8c443ec934638,high,clear_match,,500.0,0.22907476970091178,0.9070623859685066,0.7721632411393572,-0.13489914482914944,-0.5888869603810083,0.09293065927465527,0.4056782831037607,0.2278298041038047,0.994565243484769,0.04409196733383536,0.19247849683054755,0.0011666796187762563,0.005093007930552609,0.09409733889343153,0.4107712910343133,0.2278298041038047,0.994565243484769,0.25333333333333335,0.0,0.25333333333333335,0.4,0.1575842996166575,-0.026645678064374092,0.6233333333333333,True,IFO-Bridge,0.10245233482527169,5.91406603487233,0.4761774385951497,B001
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_040e5db1fe,lab/data_all/x_time_day/10.1002_adfm.201705545/Fig11_B_stability_performance_curve/accepted/10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.25__Series_3.csv,10.1002/adfm.201705545,Fig11_B_stability_performance_curve,10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.25__Series_3,Time,(Day),Normalised PCE,,24.0,1060.6247099479856,58,27,0.8172879303286129,a762e965bf72f15eb06debe8c90f7e1ea8a4b755cbbaf23e9f278bf1baf46c36,high,boundary_candidate,早期上升速度不足末段下降速度1.5倍,500.0,0.191032886485612,0.8154623302200136,0.9527468712487329,0.13728454102871934,0.7186434940826756,0.18453669975511378,0.9659944062511587,0.04725215872639443,0.24735091216848318,0.0034574085911694974,0.018098499450930394,0.006496186730498232,0.034005593748841274,0.191032886485612,1.0,0.04725215872639443,0.24735091216848318,0.36666666666666664,0.07,0.36666666666666664,0.4,-0.03057276322254913,-0.02469963425586053,0.5133333333333333,True,IFO-Bridge,0.22629702552333147,-1.2377820216222462,0.6787168031149676,B002
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_831a5dd1be,lab/data_all/x_time_day/10.1002_adfm.201705545/Fig11_B_stability_performance_curve/accepted/10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.5__Series_4.csv,10.1002/adfm.201705545,Fig11_B_stability_performance_curve,10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0.5__Series_4,Time,(Day),Normalised PCE,,24.0,1042.0172588962664,57,27,0.9205052424252717,01bb247456088bf5a8d268f9527ec908283893894e7068884074225cc4d3069f,high,clear_match,,500.0,0.12852051117781005,0.9266391146034422,0.871703526809664,-0.05493558779377816,-0.42744607292896586,0.07335935483857314,0.5707988099820065,0.1282949426323513,0.9982448829109724,0.012974600502786648,0.10095353950807194,0.0064938213852009374,0.05052750977792672,0.07985317622377408,0.6213263197599332,0.1282949426323513,0.9982448829109724,0.23666666666666666,0.0,0.23666666666666666,0.4,0.6918125174670053,-0.10220275787643016,0.7133333333333334,True,IFO-Bridge,0.07916712524051771,6.769020052310644,0.4959155821759673,B003
10.1002_adfm.201705545_Fig11_B_stability_performance_curve_cd989bf404,lab/data_all/x_time_day/10.1002_adfm.201705545/Fig11_B_stability_performance_curve/accepted/10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0__Series_2.csv,10.1002/adfm.201705545,Fig11_B_stability_performance_curve,10.1002_adfm.201705545__Fig11__B__stability_performance_curve__PSC-0__Series_2,Time,(Day),Normalised PCE,,24.0,762.9054931204807,42,27,0.9385682720421868,79b9df6a26ffacc962db4826b8920d416ceae1a23c6e4853827ae1f672cad2fb,low_review,boundary_candidate,已有规则扰动稳定性不足,500.0,0.3136134518194009,0.948933689224757,0.6881138936143546,-0.26081979561040236,-0.8316601028982629,0.05104786763188407,0.1627732080232348,0.31186766324228643,0.9944333109214976,0.12267475499834368,0.3911654754815422,0.07162688736645961,0.22839226745830737,0.0,0.0,0.18919290824394275,0.6032678354399554,0.10666666666666667,0.4,0.4,0.4,0.6024797645743704,-0.23458481295294084,0.87,True,IFO-Hill,0.05379497873406545,1.78276413880085,0.9454229620820299,H001
10.1002_adfm.201801654_Fig4_F_stability_performance_curve_pce_04386fa072,lab/data_all/x_time_day/10.1002_adfm.201801654/Fig4_F_stability_performance_curve_pce/accepted/10.1002_adfm.201801654__Fig4__F__stability_performance_curve_pce__Control_MAPbl__Series_1.csv,10.1002/adfm.201801654,Fig4_F_stability_performance_curve_pce,10.1002_adfm.201801654__Fig4__F__stability_performance_curve_pce__Control_MAPbl__Series_1,Time,(day),Normalized PCE,,24.0,472.3744498688373,47,47,1.0035646390205453,34c5a0c252e8740773d7a19fb56943bd662132f701adde9230192ee53abaf4a8,,insufficient_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201804128_Fig8_C_stability_performance_curve_decay_8894ee5591,lab/data_all/x_time_day/10.1002_adfm.201804128/Fig8_C_stability_performance_curve_decay/accepted/10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__FF__Series_3.csv,10.1002/adfm.201804128,Fig8_C_stability_performance_curve_decay,10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__FF__Series_3,Time,(Day),Normalized,,,0.0,43,0,0.997238594472509,9cdeb1f354689a5aa8d4347d048127260031d53b21c1609cb4edbea1d9e2e515,,excluded_axis_or_quality,series_is_not_pce_efficiency_or_power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201804128_Fig8_C_stability_performance_curve_decay_c7d85740d5,lab/data_all/x_time_day/10.1002_adfm.201804128/Fig8_C_stability_performance_curve_decay/accepted/10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__J_sc__Series_4.csv,10.1002/adfm.201804128,Fig8_C_stability_performance_curve_decay,10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__J_sc__Series_4,Time,(Day),Normalized,,,0.0,43,0,1.003760520680359,135ca19ba69d99973caebaf8faa5bc8e5bf4246f0cdf0cd995dec51bcabed5fc,,excluded_axis_or_quality,series_is_not_pce_efficiency_or_power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201804128_Fig8_C_stability_performance_curve_decay_824ef9c866,lab/data_all/x_time_day/10.1002_adfm.201804128/Fig8_C_stability_performance_curve_decay/accepted/10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__PCE__Series_2.csv,10.1002/adfm.201804128,Fig8_C_stability_performance_curve_decay,10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__PCE__Series_2,Time,(Day),Normalized,,24.0,482.1314735357159,44,44,0.9988690760244716,2806cb09d09ad03a341777f5db1bddc9cc51ec769394e585392296a19dcbb0c3,,insufficient_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201804128_Fig8_C_stability_performance_curve_decay_9f7c3ede18,lab/data_all/x_time_day/10.1002_adfm.201804128/Fig8_C_stability_performance_curve_decay/accepted/10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__V_oc__Series_1.csv,10.1002/adfm.201804128,Fig8_C_stability_performance_curve_decay,10.1002_adfm.201804128__Fig8__C__stability_performance_curve_decay__V_oc__Series_1,Time,(Day),Normalized,,,0.0,42,0,1.0021300391283965,9f822d6d717f5ec6f91015679d3aaf7997a98c052f289974fbe2d126b380291f,,excluded_axis_or_quality,series_is_not_pce_efficiency_or_power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201807024_Fig6_D_pce_c10ff01f0b,lab/data_all/x_time_day/10.1002_adfm.201807024/Fig6_D_pce/accepted/10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1.csv,10.1002/adfm.201807024,Fig6_D_pce,10.1002_adfm.201807024__Fig6__D__pce__0_MASCN__Series_1,Storage time of the precursor solution,days,Normalized PCE,,24.0,429.44976073610405,18,18,0.9967099413295936,4fd2d9703b113d27db115a052d4439f1d594854e3f104ebc8af0196c1d835abc,,insufficient_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_a873869506,lab/data_all/x_time_day/10.1002_adfm.201807556/Fig6_A_stability_performance_curve_ff/accepted/10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__PEDOT_PSS-controlled__Series_2.csv,10.1002/adfm.201807556,Fig6_A_stability_performance_curve_ff,10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__PEDOT_PSS-controlled__Series_2,Time,(days),PCE,(%),24.0,718.618269705822,56,39,13.656828618271105,f485cd67af85b82d285e3cc58dd09d79f9cd6f674c21dd1c807dd960b2ba9a69,high,clear_match,,500.0,0.13248586267223228,0.9968420799132628,0.8686496541655959,-0.12819242574766687,-0.9675932447585951,0.0030938096485912947,0.023351998365631857,0.13128623539625817,0.990945243124227,0.11267668388960084,0.8504808106836349,0.10960362821125735,0.8272854627698264,0.003878017376371834,0.02927117881223283,0.022466814912781352,0.16957896080100154,0.0,0.39666666666666667,0.7033333333333334,0.4,-0.5542885044402481,-0.06442761689740538,0.6033333333333334,True,IFO-Slope,0.10995084419068082,8.603274979468788,0.9910500739284073,S001
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_19edb14ce4,lab/data_all/x_time_day/10.1002_adfm.201807556/Fig6_A_stability_performance_curve_ff/accepted/10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__PTAA-controlled__Series_1.csv,10.1002/adfm.201807556,Fig6_A_stability_performance_curve_ff,10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__PTAA-controlled__Series_1,Time,(days),PCE,(%),24.0,718.6182697058221,56,39,14.786920046362956,4bfca5969bbcf20be3d51966175a6a924e0a7b750c7818a2784e7458a197e832,high,clear_match,,500.0,0.06634951956567825,0.9988921381332774,0.9339274071208984,-0.06496473101237898,-0.9791288834890736,0.0011078618667226259,0.01669736079439087,0.06607259287910161,0.9958262442834644,0.03927442715619933,0.5919323517832296,0.038166565289476706,0.5752349909888387,0.0,0.0,0.02679816572290228,0.40389389250023483,0.0,0.4,0.4,0.4,-0.13296993316156885,-0.021155209838217597,0.6166666666666667,True,IFO-Slope,0.038208895467735,6.285446194031798,0.9087680825350738,S002
10.1002_adfm.201807556_Fig6_A_stability_performance_curve_ff_17a0103a99,lab/data_all/x_time_day/10.1002_adfm.201807556/Fig6_A_stability_performance_curve_ff/accepted/10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__TFB-controlled__Series_3.csv,10.1002/adfm.201807556,Fig6_A_stability_performance_curve_ff,10.1002_adfm.201807556__Fig6__A__stability_performance_curve_ff__TFB-controlled__Series_3,Time,(days),PCE,(%),24.0,718.618269705822,56,39,20.28327381026425,7968868979c3a3a3cd1cebd28b138d06f0e5e74afe9d6b735f5ed64617b0a82e,high,clear_match,,500.0,0.08656888338514124,0.9998257414121167,0.9134491493927318,-0.08637659201938486,-0.997778747302297,0.00016800927557858447,0.00194075826103842,0.08654460129496344,0.9997195055633354,0.04938509105376254,0.5704716189309085,0.04921708177818396,0.56853086066987,0.0,0.0,0.0371595102412009,0.429247886632427,0.013333333333333334,0.4,0.4,0.4,-0.08236761543769225,-0.01772745041131794,0.73,True,IFO-Slope,0.04922565977214348,4.646331735617511,0.8893668663456904,S003
10.1002_adfm.201807604_Fig5_A_stability_48c4a0614d,lab/data_all/x_time_day/10.1002_adfm.201807604/Fig5_A_stability/accepted/10.1002_adfm.201807604__Fig5__A__stability__AD-SnO₂__Series_1.csv,10.1002/adfm.201807604,Fig5_A_stability,10.1002_adfm.201807604__Fig5__A__stability__AD-SnO₂__Series_1,Time,(day),Normalized PCE,,24.0,715.8588594181259,61,42,1.0015454534902426,ce708653eef6be204f051b7c4129af03d534f57e3487e71d682f7d8a98f7915a,high,boundary_candidate,早期下降速度不足末段1.5倍,500.0,0.3778663546938559,0.9978810572149771,0.6251664849767306,-0.37271457223824656,-0.9863661255054496,0.002067892889066947,0.005472550978354069,0.3747824651273135,0.9918386764838036,0.16346547474176298,0.4326012959640223,0.16139758185269604,0.4271287449856683,0.0,0.0,0.21131699038555052,0.5592373805197812,0.0,0.4,0.4,0.4,-0.370149433720554,-0.336486568514556,1.0,True,IFO-Slope,0.16174030029505368,1.1000422256216797,0.8393996964946402,S004
10.1002_adfm.201807604_Fig5_A_stability_d0320f7c16,lab/data_all/x_time_day/10.1002_adfm.201807604/Fig5_A_stability/accepted/10.1002_adfm.201807604__Fig5__A__stability__TA-SnO2__Series_2.csv,10.1002/adfm.201807604,Fig5_A_stability,10.1002_adfm.201807604__Fig5__A__stability__TA-SnO2__Series_2,Time,(day),Normalized PCE,,24.0,715.8588594181258,61,42,1.0038295639006198,a35e53467ded1e415e5adf3bfc07b7b7c306186122078719c9b522db5253f321,high,clear_match,,500.0,0.08623831963589446,0.9993888405098575,0.9145499990061493,-0.08483884150370824,-0.9837719689101674,0.0006111594901424544,0.007086866867569103,0.0854500009938507,0.9908588357777365,0.036440468314205665,0.4225554077127248,0.03594730831168358,0.416836836147274,0.00018197468845748688,0.0021101372246792325,0.04907350788048215,0.5690452699875727,0.0,0.39,0.4266666666666667,0.4,-0.14539046036613323,-0.09551403680405342,0.85,True,IFO-Slope,0.03596929128540635,1.52218946273207,0.8494771034127129,S005
10.1002_adfm.201807850_Fig7_E_stability_performance_curve_85f043c419,lab/data_all/x_time_day/10.1002_adfm.201807850/Fig7_E_stability_performance_curve/accepted/10.1002_adfm.201807850__Fig7__E__stability_performance_curve__w_o_NbF₅__Series_1.csv,10.1002/adfm.201807850,Fig7_E_stability_performance_curve,10.1002_adfm.201807850__Fig7__E__stability_performance_curve__w_o_NbF₅__Series_1,Time,Day,Normalized PCE,,24.0,646.334444863452,24,22,1.000937061897242,1a30aab7f81954a3df8ca55507a3a99a405dee96f4a753a111c172251f942e62,high,clear_match,,500.0,0.5483398791680307,0.9939504298322036,0.4591039832362742,-0.5348464465959294,-0.9753922100421106,0.006049570167795948,0.011032519059118341,0.5408960167637253,0.986424729101229,0.3068330443144517,0.5595672610571284,0.30078347414665574,0.54853474199801,0.0,0.0,0.23406297244927365,0.4268574680441006,0.0,0.4,0.4,0.4,-0.7274180743326185,-0.4146474330405202,1.0,True,IFO-Slope,0.30261415973977024,1.7543050224587637,0.9201696343842127,S006
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_d5da1a1364,lab/data_all/x_time_day/10.1002_adfm.201900221/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__F-PEAI__Series_2.csv,10.1002/adfm.201900221,Fig5_D_stability_performance_curve_pce,10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__F-PEAI__Series_2,Time (Days),Days,Normalized PCE,,24.0,939.2564445821133,59,31,1.0052715843146118,579c5f763802883dfb9f0c06767175d6cf3c113d2947216f16bb0cc03e92f6ca,high,boundary_candidate,早期下降速度不足末段1.5倍,500.0,0.022207683667483935,0.9999999999999867,0.9786125590908202,-0.021387440909166444,-0.9630649116495443,8.406499870883266e-06,0.0003785401483898072,0.021395847409037327,0.9634434517979341,0.019536160130914082,0.8797027381796938,0.022199277167613052,0.9996214598516102,0.01007410009178522,0.45363128557777166,0.009262263833338613,0.4170747373757058,0.09333333333333334,0.3233333333333333,0.5833333333333334,0.4,2.0654445586650926e-05,-0.02026292962005939,0.4666666666666667,True,IFO-Valley,0.010074100091785354,0.0010193217848520754,0.040388151644542486,V001
10.1002_adfm.201900221_Fig5_D_stability_performance_curve_pce_1c51df031b,lab/data_all/x_time_day/10.1002_adfm.201900221/Fig5_D_stability_performance_curve_pce/accepted/10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__PEAI__Series_1.csv,10.1002/adfm.201900221,Fig5_D_stability_performance_curve_pce,10.1002_adfm.201900221__Fig5__D__stability_performance_curve_pce__PEAI__Series_1,Time (Days),Days,Normalized PCE,,24.0,939.2564445821134,59,31,1.0032418745498537,5f5bcbbc28337e94bef094c89adac00e5fb855b373c9b4e90d4a4d8ac9bebcbe,high,boundary_candidate,早期下降速度不足末段1.5倍,500.0,0.20180449179869597,0.9991155739014755,0.7986384089493104,-0.20047716495216517,-0.9934227091047366,0.0008844260985246821,0.004382588765204072,0.20136159105068985,0.9978052978699408,0.1054246864526105,0.5224100093756769,0.10454026035408581,0.5180274206104729,0.0,0.0,0.09593690459807935,0.47539528849426377,0.0,0.4,0.4,0.4,-0.1893069044711105,-0.13001321459026335,1.0,True,IFO-Slope,0.10463280033346242,1.4560589480670194,0.8794300274076189,S007
10.1002_adfm.202000778_Fig6_C_stability_performance_curve_ed4a36f0de,lab/data_all/x_time_day/10.1002_adfm.202000778/Fig6_C_stability_performance_curve/accepted/10.1002_adfm.202000778__Fig6__C__stability_performance_curve__MAPbI₃__Series_1.csv,10.1002/adfm.202000778,Fig6_C_stability_performance_curve,10.1002_adfm.202000778__Fig6__C__stability_performance_curve__MAPbI₃__Series_1,Time,(days),Normalized PCE,,24.0,1420.6057259798888,55,20,1.0025759555537936,c8dd6daecb0a3549ec2512494db42170a1f862e12259e43f51b5e9f121e3fcc3,unresolved_other_shape,other_or_unresolved_shape,,500.0,0.13105784017946642,0.9998576422452192,0.8696070053595766,-0.13025063688564265,-0.9938408622275599,0.00014215935613215436,0.00108470699606743,0.1303927962417748,0.9949255692236273,0.019915070081707786,0.15195634274482722,0.019772910725575632,0.15087163574875978,0.0,0.0,0.11047772616006701,0.8429692264788,0.02666666666666667,0.4,0.4,0.4,-0.02232910261825143,-0.2860837235293357,0.9433333333333334,True,,,,,
10.1002_adfm.202000778_Fig6_D_stability_performance_curve_pce_c2d3f06786,lab/data_all/x_time_day/10.1002_adfm.202000778/Fig6_D_stability_performance_curve_pce/accepted/10.1002_adfm.202000778__Fig6__D__stability_performance_curve_pce__MAPbI₃__Series_2.csv,10.1002/adfm.202000778,Fig6_D_stability_performance_curve_pce,10.1002_adfm.202000778__Fig6__D__stability_performance_curve_pce__MAPbI₃__Series_2,Time (days),days,Normalized PCE,,24.0,372.82933753035616,48,48,1.0019804216649488,b68a765b6a45c53c1181b61ef9cf569cdfb4b83562bc23b082bcda562df0458f,,insufficient_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.202001418_Fig6_A_stability_performance_curve_pce_09f6299b6a,lab/data_all/x_time_day/10.1002_adfm.202001418/Fig6_A_stability_performance_curve_pce/accepted/10.1002_adfm.202001418__Fig6__A__stability_performance_curve_pce__T—ITO_PCgBM__Series_1.csv,10.1002/adfm.202001418,Fig6_A_stability_performance_curve_pce,10.1002_adfm.202001418__Fig6__A__stability_performance_curve_pce__T—ITO_PCgBM__Series_1,Time,/ day,Normalized PCE,,24.0,1413.882577245813,81,29,1.001511536120638,897064bb278823426d9bf735d0b24a747b1e89e62abeaf0fb56e74c37dab38ec,high,clear_match,,500.0,0.1376975641621795,0.9990836922575027,0.8627050154070104,-0.13637867685049232,-0.990421854448102,0.0008992843335240419,0.0065308659524642675,0.13727796118401636,0.9969527204005663,0.0823062701816395,0.59773221612475,0.08140698584811545,0.5912013501722857,0.0,0.0,0.054971691002376866,0.3992205042758163,0.0,0.4,0.4,0.4,-0.19239097032049662,-0.061279079324776005,1.0,True,IFO-Slope,0.08148164811315298,3.139586502284642,0.9059717260413372,S008
10.1002_adfm.202001557_Fig4_B_pce_6c44225ceb,lab/data_all/x_time_day/10.1002_adfm.202001557/Fig4_B_pce/accepted/10.1002_adfm.202001557__Fig4__B__pce__perovskite__Series_1.csv,10.1002/adfm.202001557,Fig4_B_pce,10.1002_adfm.202001557__Fig4__B__pce__perovskite__Series_1,Time (days),(days),Normalized PCE (%),(%),24.0,236.50448899586357,39,39,100.49645110372848,1d6ba797a1ce3436550ab5808ee7480ca8a0044b1396cbcbdb82b36803717922,,insufficient_duration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002_adfm.202004209_Fig11_C_stability_performance_curve_pce_45e2e9b58c,lab/data_all/x_time_day/10.1002_adfm.202004209/Fig11_C_stability_performance_curve_pce/accepted/10.1002_adfm.202004209__Fig11__C__stability_performance_curve_pce__SnO2__Series_2.csv,10.1002/adfm.202004209,Fig11_C_stability_performance_curve_pce,10.1002_adfm.202004209__Fig11__C__stability_performance_curve_pce__SnO2__Series_2,Time,(d),PCE,(%),24.0,676.5746013041874,12,9,19.038434204796012,830336623a96b876fcf8f5aa7048a6ebd99e864dfe9dd96af02c3feecbf95aee,high,clear_match,,500.0,0.4733904703124717,0.9964383150235991,0.5280887050514964,-0.46834960997210273,-0.9893515804468103,0.0035587047727991816,0.007517482915214117,0.4719083147449019,0.9968690633620244,0.2691941031636964,0.5686512932674985,0.2656353983908972,0.5611338103522844,0.0,0.0,0.2027142115812055,0.4282177700945259,0.0,0.4,0.4,0.4,-0.4941124713464419,-0.282192869002949,1.0,True,IFO-Slope,0.2665848897877899,1.750974335716748,0.8906381279252513,S009
10.1002_adfm.202008052_Fig7_G_decay_011cba8389,lab/data_all/x_time_day/10.1002_adfm.202008052/Fig7_G_decay/accepted/10.1002_adfm.202008052__Fig7__G__decay__W_MoOx__Series_2.csv,10.1002/adfm.202008052,Fig7_G_decay,10.1002_adfm.202008052__Fig7__G__decay__W_MoOx__Series_2,Time (days),days,Normalized PCE,,24.0,676.785374048932,53,39,1.007825524227444,a4cc29b8471715cb029bcb817586f06fd209753e99999f929afc2dba91275782,high,boundary_candidate,早期下降速度不足末段1.5倍,500.0,0.06307518046457516,0.9989474752411697,0.9373935313170204,-0.06155394392414926,-0.975882169036674,0.0010764789582796697,0.017066601321644274,0.06263042288242893,0.9929487703583183,0.028291913222288412,0.44854272336450884,0.027215434264008742,0.43147612204286456,0.0,0.0,0.034338509660140515,0.5444060469938093,0.0,0.4,0.4,0.4,-0.06609839190282515,-0.06076861907817851,0.97,True,IFO-Slope,0.02724410936364626,1.0877060052621883,0.8479463077786804,S010
10.1002_adfm.202008052_Fig7_G_decay_11b7501d31,lab/data_all/x_time_day/10.1002_adfm.202008052/Fig7_G_decay/accepted/10.1002_adfm.202008052__Fig7__G__decay__W_o_MoOx__Series_1.csv,10.1002/adfm.202008052,Fig7_G_decay,10.1002_adfm.202008052__Fig7__G__decay__W_o_MoOx__Series_1,Time (days),days,Normalized PCE,,24.0,559.6494439250783,44,39,0.9994251330081956,ac0f2f49828cd0e401f4f36d0dfc327649d8073585682e095625bb90258453ac,high,boundary_candidate,早期下降速度不足末段1.5倍,500.0,0.17080314918626838,0.9986544998194195,0.8302626130021427,-0.1683918868172768,-0.9858827991141896,0.001345500180580994,0.007877490473630944,0.1697373869978578,0.9937602895878206,0.06267893439603567,0.3669659177517946,0.061333434215454674,0.3590884272781637,0.0,0.0,0.10705845260182212,0.6267943718360259,0.0,0.4,0.4,0.4,-0.15631637156062217,-0.18117348524506802,1.0,True,IFO-Slope,0.06141606954812222,0.8627993845190848,0.8070351412448237,S011
10.1002_adfm.202101568_Fig6_F_stability_performance_curve_pce_087f899418,lab/data_all/x_time_day/10.1002_adfm.202101568/Fig6_F_stability_performance_curve_pce/accepted/10.1002_adfm.202101568__Fig6__F__stability_performance_curve_pce__Without_HOCP__Series_2.csv,10.1002/adfm.202101568,Fig6_F_stability_performance_curve_pce,10.1002_adfm.202101568__Fig6__F__stability_performance_curve_pce__Without_HOCP__Series_2,Time,(days),PCE,(%),24.0,690.2689849015578,45,32,17.13756203656498,1d3389959c9328be1f31b7e9c91f50c93a1bee9a72038577b5383afaea85e1f8,high,clear_match,,500.0,0.1309971567788406,0.9996358372438067,0.8690011563886699,-0.13063468085513674,-0.9972329481599679,0.00033729245706359823,0.002574807464203525,0.13097197331220034,0.9998077556241715,0.06526964121603263,0.4982523500584506,0.06605710404770881,0.5042636471815297,0.001182546806318019,0.009027270785078829,0.06576012361374595,0.501996571763517,0.0,0.38333333333333336,0.4033333333333333,0.4,-0.29794059934882977,-0.08116638842883005,0.82,True,IFO-Slope,0.06608116834810694,3.670738653230531,0.8626394510593429,S012
10.1002_adfm.202106560_Fig4_A_stability_performance_curve_pce_4f7211d0a9,lab/data_all/x_time_day/10.1002_adfm.202106560/Fig4_A_stability_performance_curve_pce/accepted/10.1002_adfm.202106560__Fig4__A__stability_performance_curve_pce__FASnl-based_perovskite_with_HTL__Series_1.csv,10.1002/adfm.202106560,Fig4_A_stability_performance_curve_pce,10.1002_adfm.202106560__Fig4__A__stability_performance_curve_pce__FASnl-based_perovskite_with_HTL__Series_1,Time,(day),Normalized PCE,(a.u.),24.0,934.647386528794,54,29,1.0127347339508137,30a6b79f8b7e79933818e410a54f35501a80194725d277265efe80f646da453b,unresolved_other_shape,other_or_unresolved_shape,,500.0,0.1667958707008469,0.9859770315865749,0.8348320736223173,-0.15114495796425764,-0.9061672649878749,0.014003933123745926,0.08395851207169497,0.16514889108800357,0.9901257770595698,0.06501371589064453,0.3897801283537077,0.051009782766898604,0.3058216162820127,0.0,0.0,0.10013517519735904,0.6003456487058622,0.11,0.4,0.4,0.4,0.13824059590693422,-0.23364097355456975,0.88,True,,,,,
10.1002_adfm.202111116_Fig5_A_stability_performance_curve_4962c740a2,lab/data_all/x_time_day/10.1002_adfm.202111116/Fig5_A_stability_performance_curve/accepted/10.1002_adfm.202111116__Fig5__A__stability_performance_curve__optimized_device__Series_1.csv,10.1002/adfm.202111116,Fig5_A_stability_performance_curve,10.1002_adfm.202111116__Fig5__A__stability_performance_curve__optimized_device__Series_1,Time (day),(day),Normalized PCE (%),(%),24.0,2372.779344225571,59,13,100.6662964631792,3c0fe39e6545278053720d99c3a25f9d8858665f6073ad52f367a4d65bbfba77,unresolved_other_shape,other_or_unresolved_shape,,500.0,0.03413023473561849,0.9659035962444195,0.9996779299666416,0.03377433372222216,0.9895722658764807,0.03409616786010072,0.9990018563956076,0.00032183413787856274,0.009429590519126872,0.021549635569660275,0.631394297067959,3.406687551776866e-05,0.000998143604392392,0.03413023473561849,1.0,0.00032183413787856274,0.009429590519126872,0.9533333333333334,0.0,0.9533333333333334,0.4,0.031570822095781804,0.0008456760959705085,0.11333333333333333,True,,,,,
